text,labels,id,created_at
"In Finland , snow storms brought trees down on power lines , cutting off electricity for some 2,000 households .",-1,,
AF daily kumo - ote: chikou circles (S/) and recent at kumo bottom. Flat kijun.    ,-1,,
"#SPX500 :Below 3127-------------------if stays /closes below
Gates for 3092-3081 will get open !! https://t.co/SZ7MT2gzxP",,826446.0,2020-07-09 17:55:45+00:00
DEPO bouncing from the 50% Fibo line & breaking out 6.70 resistance line all indicators BISH  ,1,,
$T - AT&amp;T - Growth Isn't Needed To Justify Its Valuation. https://t.co/kjLb3UE82n,,435538.0,2020-06-06 17:04:24+00:00
Whoopsie: Costco CEO: We Shouldn't Have sed Tiffany to Describe ings [EXCSIVE]  COST TIF ,1,,
"$FB $AAL Here is our #SentimentCandle Don’t get caught in the wrong side of the trend
Green= #Bullish
White=neutral
Red= #bearish
Features can be disable/enable
Visit us at
https://t.co/XQ99qdgSKf

#trading #stocks $ARPO $HX $ABIO $PHAS $BHAT  $ASRT $TGI $SPY $TSLA $AMZN $htbx https://t.co/bIOja0leeQ",,336872.0,2020-05-28 20:12:00+00:00
The retail chain launched in 2007 does not correspond to profit and sales forecasts of the company .,0,,
Customers include hotels and restaurants as well as wholesalers and some retailers .,0,,
"So much topping action here. Shorting KEY at 8.90, Shorting CAT here at 95 with a stop at 95.6. ike these trades A OT.",-1,,
"ANIK trying to head higher, move to 11.90ish poss",1,,
RT @davidmoadel: Part-Time Workers Signaling an End to the #Recession?                                                          $SPY $QQQ $…,,810851.0,2020-07-08 17:49:06+00:00
"RT @GandhiForum: Just In | Jet Airways lenders to approach SEBI for removing 5% circuit limit on shares 

But how likely s it that SEBI wil…",,850989.0,2020-07-10 08:50:41+00:00
"The project will be a 2 x 600 MW coal-fired power plant , located some 420 km south of Hanoi , the company said .",0,,
NVDA nice accumulation taking place here... ong and strong !  ,1,,
EBIT excluding non-recurring items was estimated to increase from 2009 .,1,,
WMT breaking out of channel + All MAs are lining up in upward direction.   ,1,,
The Federal Reserve has succeeded in flooding the market with cash. The challenge now is convincing everyone to useâ€¦ https://t.co/he0xmItlGq,1,,
RT @quakes99: Perfect #uranium storm brewing... 😷🚫⚛️⛏️🐂🌀🔥🚀 #U3O8 #nuclear #mining #investing #stocks #SupplyShock  https://t.co/jS4ss3yeuX,,9517.0,2020-04-09 12:31:00+00:00
"Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 .",1,,
The size of a cider bottle will remain unchanged .,0,,
The purchase sum is about EUR 10mn US$ 12.97 mn .,0,,
well done to those short aapl friday.....gutsy. got the news you needed.,1,,
"PepsiCo, Inc. $PEP to Post Q3 2020 Earnings of $1.50 Per Share, SunTrust Banks Forecasts https://t.co/zW47rFzXd4",,260840.0,2020-05-03 06:39:06+00:00
"EARNINGS : Johnson &amp; Johnson $JNJ Q1 Earnings and Revenues Surpass Estimates https://t.co/xX5k8lVGcF
#stocks #investing #wallstreet",,57631.0,2020-04-14 12:53:59+00:00
Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,0,,
Sigh AAP will continue to keep QQQ down. I'd love to see AAP rebound on negative news.,1,,
"Operating loss was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 .",1,,
RT @Northst18363337: My previous tweet suggests a target of $54 - that fits in perfectly with a reverse symmetry move #Gold #Silver #precio…,,606319.0,2020-06-22 20:01:27+00:00
AAP loading up on Jan 2015's 440 strikes  62. 7 options for the price of 100 shares where will it be in 2015?,1,,
"#EarningsWithMC | The share price of #AxisBank gained 5 % in the morning trade today after the private lender said it would acquire a 29 % stake in Max Life Insurance Company. 

#MarketsWithMC #Stocks #StockMarket 

https://t.co/KMNY7IL3wk",,235203.0,2020-04-28 07:46:21+00:00
ADBE Expecting a correction anytime now  ,-1,,
$ES_F $SPX short 3154 2 contracts. Last trade of the day.,,831328.0,2020-07-09 13:49:10+00:00
eaders acting well. V new highs.  continues highers despite the market.,1,,
"M, Not V, Shaped Factor Recovery. https://t.co/PulL2jKX7B #stockmarket #stocks #business",,444923.0,2020-06-07 06:55:07+00:00
"Green Weekly Triangle on GPN,...pdating  ",-1,,
"After buying Eukor Car Carriers 50 percent stake , Grimaldi Group is now the sole owner of the Swedish roll-on , roll-off port of Wallhamn .",0,,
i wonder what metric Elon Musk will try to get analysts to focus on as it matures and grows as a public company ...#notacarcompany tsla,1,,
WYNN aises Dividend from 0.50 to 1/Share >> CC was quite bullish on all fronts & analysts seen enthused,1,,
"AFFY looking for a double like PX here, 75% shrs shorted just like PX.",1,,
AAP last minute vol is not bad.. i think it gives us a AM fade gap. see what happens in the AM.,-1,,
AAP  -  Apple may introduce the next iPhone and iPad in April  ,1,,
RT @R_Wall: Popular commercial-jet models have shed between 5% and 15% of their market value compared with the start of the year...they couâ€¦,1,,
"RT @MightySoldiers: What's a low float stock? Why do we love these #LowFloat beasts?

https://t.co/6Cq1AnRpTS

#DayTrading #stocks #investi…",,576380.0,2020-06-18 00:16:10+00:00
OW Breaking out to a new 52 week high.  ,1,,
BAC Indtitutional buy  11.30 large Block,1,,
"Sorry guys, but Netflix bulls need to hit the pause button. NFX  ",-1,,
The first major national election of the coronavirus era offers new avenues to reform Korea Inc. https://t.co/OkGnUj3AY2,1,,
MOS long  ,1,,
Rapala said it estimates it will make savings of 1-2 mln eur a year by centralising its French operations at one site .,1,,
"A Beginner’s Guide to Stock Investing. 

On Amazon. 

Link: https://t.co/Nm3L7G4Zzw 

$CWH $PBR $HDP $XENT $DNB $LOW $KR $KHC $KMI $CGC $CROX $CELG $TGT $CVX $IRM $VIPS $VIAV $CF $ETSY $DCT $WPZ $MLCO $AGO $XOM $OPK $AMD $BP $RCL $CSCO $LB $MU $ASML $TSM $TXN $ATVI $ABEV $JD https://t.co/8t2xZApBTY",,760242.0,2020-07-03 19:44:15+00:00
`` Our Vaalipalvelu-service was especially developed for use by communities and organizations .,0,,
Keep OSTK on your watchlist - breaking out from a huge cup w handle pattern.,1,,
"May 29 Friday, $PEP LOW is $130.91 and hit Bearish target $131.11🤙",negative,354488.0,2020-05-29 14:17:00+00:00
ANAD on 2.14 aunch Pad.,1,,
HOS Out of the triangle!  from  ,1,,
"CAT added more 82.50 lotto Puts, Trap Door Coming!",-1,,
"Compared with the FTSE 100 index , which rose 36.7 points ( or 0.6 % ) on the day , this was a relative price change of -0.2 % .",-1,,
"The company said that it will supply the WCDMA 3G-HSPA radio network , including the modular , high capacity Nokia Flexi WCDMA base station in East Java , Bali , Sumatra and Batam .",1,,
"RT @FiatElpis: @Copernicus2013 consider the make up of Spooz. as far as megacaps go, i think FB / $GOOG could even gain customers from bank…",,237972.0,2020-04-29 23:50:45+00:00
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",1,,
Total value of the contract is about EUR 10mn .,0,,
APKT back over 24 here is where it gets interesting   ,1,,
"Bloomberg @business how can you write this entire article and not recognize that the delivery beat, means likely SP500 inclusion, which is a big driver of the rally?  

#Tesla #Bloomberg @elonmusk 

https://t.co/uWXCBXjOVQ",,762230.0,2020-07-03 14:48:46+00:00
ENOC good start like it over 17,1,,
"For the full 2010 the company expects its net sales and operating result to improve from the previous year , saying that a positive operating result and its amount will depend on the order intake by the end of the summer .",1,,
"CHTP trying the 2 level again, 1.95 stop here",1,,
"$NFLX $AMZN $MSFT $SPCE $UVXY $APDN $DKNG $GLD $FEAC $BMRA : the most socially trending symbols in descending order. ( #traderead Free alerts, Live trading , Investment insight ... https://t.co/AEjWYVbyWB)",,928164.0,2020-07-16 18:00:00+00:00
"NPSP long 8.31, chilling few days on lower volume, lets c if it wants the spot  ",1,,
"open w/BAT $SPX put spread MAY 2410/2360P $600cr, under-hedge from his trade, but sure, on decent down day

@TraderNickyBAT @Tomunderwater @Tony_BATtista @TFMTrades @tastytradar #tastytrades",,68236.0,2020-04-15 16:23:58+00:00
"OWW through 5.70, possible move to 5.90-6",1,,
The Group 's cash flow from operations will be positive .,1,,
A filter is used to pre-process packets to determine if they need to be further processed by the processor of the network device .,0,,
AAP in some lotto 500 calls for next week!,1,,
RT @miriamgottfried: SECâ€™s Clayton Signals Sympathy for Pleas of Private Equity-Backed Firms @davidamichaels https://t.co/JlOD0h6DP7,1,,
iking the user email I just got about DECK very useful cc user,1,,
DDD - Breaks 50 day.... Stops at 50,-1,,
"RT @4Awesometweet: BREAKING:  STOCKS RIPPING AH
DOW +695 
STOCKS +2.95% 

Gilead says new drug cures Corona $GILD 
Boeing says new plane do…",,78916.0,2020-04-16 22:50:05+00:00
Aspokem posted an operating profit of 2.7 mln euro ( $ 3.5 mln ) and net sales of 89.1 mln euro ( $ 116.8 mln ) in 2006 .,0,,
X nited States Steel Corp. option traders bet 670K on a 4.5% up move by May Expiration  ,1,,
Equities Analysts Issue Forecasts for TCF Financial Co.’s Q2 2020 Earnings $TCF https://t.co/XmME7wRQrm #stocks,,286477.0,2020-05-05 10:19:05+00:00
user znga wanna see the 10 day ema cross the 200 SMA for confirmation & entry for a trade,1,,
"Wipro profit at Rs 2,326 crore in January-March, drops over 5% from previous quarter",-1,,
"Here is that Unusual Activity in $MSFT calls most recently, from $172.50 up thru $200 - Teams, Azure &amp; Software all play into the upside @MarketRebels @TheDomino @HalftimeReport https://t.co/ovPBf93S2N",,186046.0,2020-04-24 16:40:53+00:00
EBIX we're in a short term upward trend with the MACD positive/rising and w/ CMF rising nicely too  ,1,,
Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,-1,,
user: Apple AAP Is it Time to econsider a Stock Split?  10:1 would solve this problem FOEVE!,1,,
"nice base building here 1.50 -1.54 on CTIC should test hod's in the afternoon, setting up nicely for follow thru tomorrow. #tradeoftheweek",1,,
The majority of the company 's personnel in Finland is temporarily laid off from one to six weeks in the period from February to June 2009 period .,-1,,
"RT @TSOH_Investing: Two fun facts about $UNP

1) Higher EBIT margins than $FB, $GOOG, and $MSFT in 2019

2) They just reported a Q with vol…",,187628.0,2020-04-24 14:59:53+00:00
Gartner Inc $IT Sees Large Decline in Short Interest https://t.co/ryBGQzbylC #stocks,negative,510774.0,2020-06-13 14:40:12+00:00
"Coronavirus Crisis: Domestic Passenger Vehicle Sales Down 51% In March, Says Industry Body SIAM
https://t.co/ftR5ijOVCu",-1,,
"RT @MarketCurrents: $FB - Buy the dips in Facebook, says MKM bull https://t.co/0EHauoV4AR",positive,707227.0,2020-06-29 11:56:46+00:00
"#SelfieCompassion: Bill Clinton ""I feel your pain"" from Rich White #NeverTrump 1% Elitists @DNC. Ditto Parasites like $23 billion Leona Laurene Jobs at $AAPL $AMZN $FB $VZ $BA $MSFT $GE $GOOGL $IBM Bob Iger $DIS $ACN $CTSH $TCS $WIT $HCL $T $VZ $CERN #Cerner Deloitte Consulting https://t.co/J68D9Ynats",positive,385513.0,2020-06-02 17:13:04+00:00
"Sorry AAP, the #BlackBerryZ10 Is Hotter Than the #iPhone  IMM",1,,
"RT @BearishBullsCEO: Futures open with a small gap up. 

Let’s see how we open. 

$SPY $SPX $AAPL $T https://t.co/UlhckNWaxJ",,888888.0,2020-07-13 01:55:28+00:00
Net profit in the same period in 2006 was 36.6 million euros .,0,,
RT @Autonomyinvest: This morning's stock is $AG. Our AI forecasts that its price will change by -1% over the next year. #AI #AIFinance #fin…,,455309.0,2020-06-08 12:45:42+00:00
GD SV NEM ABX AY - The Price of Gold plunges to six-month low    ,-1,,
"RT @Trades78Jax: Tired of trading against Smart Money? 
ALGO TRACKING • DARK POOL • FLY ON THE WALL NEWS
7 Day Free Trial
Sign up here: htt…",,865590.0,2020-07-12 17:35:17+00:00
CVM announced that its Taiwanese partner has added two additional clinical centers in Phase III cancer clinical trial for Multikin,1,,
"Panostaja Plc today acquired the entire share capital of Suomen Graafiset Palvelut Ltd , a provider of printing services .",0,,
AAP Self-serving tweets re AAP's continuous slide w/TC as CEO. Spending for &D's on hyperdrive & 100+ talented people work w/Jony Ives.,1,,
RT @LiveSquawk: Intel Has Been Reiterated As A Top Pick Stock At BAML With A Price Target Of $70 $INTC,positive,614429.0,2020-06-22 12:11:40+00:00
Congrats everyone. $SPX 3150 and up. Have a great day and long weekend. https://t.co/4XXtRn07yG,,747675.0,2020-07-02 18:41:15+00:00
"In addition , the company will reduce a maximum of ten jobs .",-1,,
"Sukhraj Dulai , of the 2900 block of Boni Sue Court , a cul-de-sac on the city 's north side , started the vehicle and went inside his house about 8 a.m. Tuesday , leaving the garage door open .",0,,
GEVO still holding for breakout !!,1,,
"BAC gap Filled, back up we go!",1,,
The trucks feature an Eco Drive system - a fuel measuring tool which stores data particular to individual drivers .,0,,
"The broad-based WIG index ended Thursday 's session 0.1 pct up at 65,003.34 pts , while the blue-chip WIG20 was 1.13 down at 3,687.15 pts .",0,,
DGI still moving,1,,
"OABC - ong  16.55. Trailing Stop  22.80 from 8 prior Stops of 21.16, 20.18, 19.00, 18.70, ... 16.74, 15.90 & 15.25  ",1,,
YHOO Cramer kiss of death thanks bro. Can I get a BAC and JDS Cramer nudge? user kifmonster,-1,,
TXN Why down in AH on beat?,1,,
"Ok NP goes under 138.93, I will short it.",-1,,
"According to the Act , universities can now acquire private funding .",0,,
"India To Grow At 1.9% This Year, Global Growth To Shrink By 3%, Forecasts IMF
https://t.co/urepSnT2VY",-1,,
A high court in Finland has fined seven local asphalt companies more than   lion ( $ 117 million ) for operating a cartel .,-1,,
RT @Maximus_Jester: 🔴LIVE NOW🔴  The Real Nomics: Mr. Wizard’s 🌍 $BTC $SPY $QQQ $DIA $VIX #FX #STOCKS #CRYPTO https://t.co/3NAv6p4BWE https:…,,298200.0,2020-05-06 13:00:27+00:00
BAC Thank you to the greedy guy who bought my shares  11.99 yesterday when it hit my stop. I'm sure they're now an investor.,-1,,
